id,title,all_artists,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,speechiness
1RDNH7V9Odx6gOZJ4Siehj,How to Be a Heartbreaker,MARINA,2012-12-07,0.69,0.897,11,-4.696,0,0.0142,0.0,0.108,0.849,140.05,221493,4,0.0506
14fmbvjYLqRZEXz1VZdM2M,We Found Love,Calvin Harris,2011-09-22,0.755,0.74,1,-4.951,1,0.0225,0.00139,0.124,0.609,127.98,215760,4,0.0407
6x2w38zlkGYihidW7BpJ4m,Heartbeat,Nicole Scherzinger,2010-01-01,0.568,0.892,10,-3.205,1,0.0258,0.0,0.302,0.39,129.997,256080,4,0.101
6wo5g4E5BjUMW4qKUo50Mt,I Like It,Pitbull,2010-01-01,0.647,0.943,10,-2.866,0,0.0202,0.0,0.0607,0.707,129.006,232187,4,0.0849
0BhZWr9gPZNlVdWWigvYA9,She Looks So Perfect,5 Seconds of Summer,2014-01-01,0.495,0.959,1,-3.712,0,0.000714,0.0,0.36,0.431,159.993,202496,4,0.137
7kAYyzVhWr3nSqAC7CUOWK,Catch My Breath,Kelly Clarkson,2012-10-15,0.691,0.946,9,-3.221,1,0.0259,0.0,0.0897,0.517,124.021,251507,4,0.0678
6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),Wisin,2016-04-18,0.716,0.908,8,-3.254,0,0.0858,0.0,0.135,0.869,91.03,199693,4,0.103
7yHEDfrJNd0zWOfXwydNH0,Into You,Ariana Grande,2016-05-20,0.636,0.727,9,-5.852,1,0.0161,1.12e-06,0.151,0.358,107.988,244453,4,0.106
2Fn3coxd0xAZ09JtrgcgHa,Middle,Bipolar Sunshine,2015-10-16,0.604,0.745,9,-4.103,1,0.0161,0.0,0.0542,0.205,104.941,220573,4,0.0385
1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,AlunaGeorge,2014-10-14,0.407,0.725,5,-5.346,0,0.0141,2.46e-06,0.306,0.247,196.093,247267,4,0.188
4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),DJ Snake,2015-05-29,0.723,0.809,7,-3.081,0,0.00346,0.00123,0.565,0.274,98.007,176561,4,0.0625
6dLLEE96JRnX1ngkL77yiA,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)",Kranium,2015-11-27,0.704,0.784,7,-4.463,0,0.00283,0.0,0.419,0.656,100.083,186448,4,0.142
02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé,2014-11-24,0.747,0.705,9,-5.137,0,0.0128,0.0,0.126,0.56,136.024,213507,4,0.126
4nS1sut0R2mgmFitKIShVe,On My Mind,Ellie Goulding,2015-11-13,0.702,0.705,0,-6.665,1,0.258,5.93e-06,0.0879,0.743,154.909,213445,4,0.0543
5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",Nicki Minaj,2014-11-24,0.596,0.73,9,-4.091,1,0.24,0.0,0.325,0.525,85.979,192560,4,0.151
3OT3Kg4jyVkdZm4Ncz6JgX,Poker Face,Lady Gaga,2009-01-01,0.848,0.828,8,-4.557,0,0.136,1.35e-06,0.114,0.794,119.0,237213,4,0.0714
6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,2007-09-11,0.625,0.726,10,-7.731,0,0.00728,0.0,0.318,0.483,103.98,311867,4,0.155
62pIfDe2RdhUfYmRWdo9ZJ,Tacatà - Radio Edit,Tacabro,2012-04-09,0.812,0.857,4,-6.034,1,0.0083,0.0,0.354,0.651,126.951,210000,4,0.103
5bGHlQpI8SiH2BCpwrJf0e,Payphone - Cutmore Remix,Wiz Khalifa,2012-01-01,0.566,0.903,11,-4.622,1,0.000837,0.0,0.209,0.551,128.098,191640,4,0.139
2U2ONBrf1HJCDxQlynpD6J,"Back in Time - featured in ""Men In Black 3""",Pitbull,2012-03-26,0.731,0.915,0,-4.453,1,0.00191,1.16e-06,0.324,0.789,127.086,205680,4,0.043
39IwhUzRgupGFdmlgrj7uG,Back 2 Life (Live It Up) (feat. T.I.),T.I.,2012-06-05,0.646,0.844,5,-4.569,1,0.0537,0.0,0.164,0.101,97.915,203013,4,0.0455
6uqAo0E8nK5jlqKnbTynDa,Anywhere in the World - Radio Edit,Katy B,2012-03-23,0.63,0.772,9,-6.088,0,0.00235,0.0,0.353,0.374,119.984,233360,4,0.0525
55hYV5XPhnUtpRbzMYqzJG,Marilyn Monroe,Nicki Minaj,2012-01-01,0.524,0.932,7,-3.538,1,0.311,0.0,0.354,0.481,172.149,196427,4,0.0475
1nIDYHvLaZnD5lEf66SH80,TTYLXOX,Bella Thorne,2012-01-01,0.819,0.683,7,-6.144,1,0.00291,0.122,0.254,0.671,112.007,154773,4,0.156
4rvtlpAeDuOn4baUJPCEhy,As Long As You Love Me,Big Sean,2012-01-01,0.579,0.871,0,-3.385,0,0.0679,0.0,0.353,0.601,139.841,229467,4,0.109
2YcjOmuHNUiwYjjQMdAKzB,Ready For Love,Cascada,2006-08-21,0.667,0.994,1,-5.527,0,0.00301,4.57e-05,0.094,0.787,142.016,204995,4,0.0521
7i0Ygv8i2z8wyQasGQWE3O,Summer of Love,Cascada,2012-05-07,0.56,0.731,8,-5.727,1,0.00311,1.79e-05,0.201,0.519,127.962,215733,4,0.0481
50ZWOpzh5i1Y6aBlstiflU,Don't Wake Me Up,Chris Brown,2012-05-21,0.601,0.691,10,-5.223,1,0.0563,0.0,0.146,0.223,127.995,222293,4,0.0474
548e8kJ1vpf8SZnWTOVS2X,Sick Of You,Selena Gomez & The Scene,2010-01-01,0.544,0.78,10,-3.811,1,0.0161,0.0,0.0351,0.466,147.958,203307,4,0.064
5OrX4PR74Ttezdj5soO1BV,Best Thing I Never Had,Beyoncé,2011-06-24,0.545,0.649,6,-4.062,1,0.143,1.57e-05,0.0894,0.297,99.099,253747,4,0.0324
0KaU5T2268e0B1tKSVsiah,This Is Love,Eva Simons,2013-01-01,0.54,0.809,0,-3.397,0,0.0043,0.0,0.142,0.257,129.01,279027,4,0.0445
4DQHskgY5OOkwn9xavjv1g,#thatPOWER,Justin Bieber,2013-01-01,0.794,0.603,6,-6.127,0,0.00158,9.5e-05,0.0773,0.402,127.997,279507,4,0.0615
3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),Usher,2012-12-07,0.608,0.614,2,-3.727,1,0.227,4.06e-06,0.157,0.402,127.884,208133,4,0.0285
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,Selena Gomez,2015-10-09,0.757,0.884,10,-5.488,0,0.00795,5.87e-05,0.0973,0.398,120.012,217907,4,0.0404
2TsMgZTaacXikcOAEezzyk,The Girl (feat. Cozi Zuehlsdorff),Cozi Zuehlsdorff,2015-03-16,0.49,0.72,9,-3.797,0,0.0691,0.0,0.121,0.428,125.993,265660,4,0.0351
0HstjVSwNBbX81tRkuORFP,Propaganda,DJ Snake,2015-12-30,0.672,0.949,1,-3.016,1,0.0024,0.543,0.64,0.235,150.109,249613,4,0.0942
7crplFzt7spG80NCbpmuCp,I Know What You Did Last Summer,Camila Cabello,2015-11-20,0.657,0.769,9,-4.591,0,0.123,0.0,0.245,0.712,113.966,223827,4,0.115
5ceESY61Bf9pJ0Jjh6YK6s,Lifetime (feat. Kyler England),Kyler England,2015-11-20,0.572,0.701,8,-5.188,1,0.0523,1.41e-05,0.635,0.34,149.964,216344,4,0.0654
16XU9mAbzAId6xAIKetuRj,Machi,Ryos,2015-10-09,0.53,0.863,6,-3.069,1,0.00193,0.0,0.0392,0.374,127.96,211943,4,0.0605
4WPeb1WaiC7Xvc9XkG3HBR,No Place Like Home (feat. Rosette) - Radio Edit,Rosette,2015-03-09,0.658,0.793,4,-4.649,0,0.0638,0.0177,0.18,0.344,127.97,206250,4,0.0485
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,2015-05-15,0.734,0.637,4,-5.677,0,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4,0.141
3Frb3dNACuEXjDJMgdKA9e,Make It Home - Radio Edit,Clyde Taylor,2015-07-24,0.692,0.792,6,-4.599,0,0.00889,0.606,0.47,0.431,127.989,195117,4,0.0329
7DcY0SUvSIcIjHeSGhTXDk,Memories - Radio Edit,Sirah,2015-09-11,0.521,0.728,8,-5.005,0,0.0352,1.53e-05,0.783,0.32,128.07,185640,4,0.0501
6WLArSQvdGhiuTgyoX7HkB,When I Look At You,Miley Cyrus,2010-01-01,0.448,0.561,6,-4.003,1,0.131,0.0,0.0949,0.219,137.949,249667,3,0.0285
3eBxSM7L8AL5wcYd1t4NC0,Alien,Britney Spears,2013-11-30,0.611,0.732,0,-6.078,1,0.262,0.00352,0.266,0.375,111.984,236000,4,0.0314
5yFDS6dDzjjmGFVaYcwPAB,Unusual You,Britney Spears,2008-12-02,0.629,0.726,0,-9.679,0,0.205,0.00506,0.103,0.473,123.974,261000,4,0.103
0mwXfPCm4AMaz9J0Cn7FXJ,Beautiful Pain,Sia,2013-11-05,0.682,0.813,6,-4.549,0,0.0665,0.0,0.136,0.435,165.439,265025,4,0.443
5hfttriYehiYRo1Vf5vIG2,When I'm Gone,Eminem,2005-01-01,0.608,0.745,10,-5.496,0,0.0551,0.0,0.27,0.725,150.068,281120,4,0.365
1DJQZMuGTdE3MN0nwfIH7v,Anna mä meen (feat. Jonne Aaron),Jonne Aaron,2012-04-04,0.775,0.887,6,-4.668,0,0.0579,0.0,0.159,0.732,99.966,244507,4,0.0796
3PHYPaguCDKLK1a9cp3uXZ,Because of You,Kelly Clarkson,2004,0.584,0.583,5,-5.284,0,0.248,0.0,0.124,0.15,139.93,219493,4,0.0313
5FcbLrXeBPqtOUTEt6e38v,Me ei olla enää me,SANNI,2013-09-02,0.571,0.791,5,-5.091,1,0.00105,8.35e-05,0.0368,0.342,120.067,232480,4,0.0323
1xnPVj6jmYCedHG37IE2cc,Just A Dream,Nelly,2010-01-01,0.465,0.76,1,-6.117,1,0.0407,0.0,0.126,0.106,180.136,237867,4,0.0336
3DDxYAT7Nuj0tfkHICWYi3,Crying for No Reason,Katy B,2014-01-26,0.664,0.712,1,-4.847,0,0.393,0.000519,0.0789,0.221,111.976,243240,4,0.0343
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,2013-10-04,0.719,0.671,8,-6.279,1,0.0372,8.21e-06,0.12,0.786,130.027,237627,4,0.0336
6HFbq7cewJ7rPiffV0ciil,A Sky Full of Stars,Coldplay,2014-05-02,0.545,0.675,6,-6.474,1,0.00617,0.00197,0.209,0.162,124.97,267867,4,0.0279
3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,Katy Perry,2012-03-12,0.687,0.792,1,-4.023,0,0.000802,0.0,0.2,0.864,133.962,227333,4,0.0353
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,2005-06-07,0.209,0.417,3,-8.74,1,0.164,0.00196,0.113,0.124,138.178,295533,4,0.0338
22yDwXNiJlO7UOPud3q2fm,Lohtu,Lauri Ylönen,2014-05-09,0.503,0.699,9,-6.204,0,0.0913,2.07e-05,0.173,0.36,86.047,271003,4,0.0284
4kPj9bSq11ngSO3M4OX2fc,Koska Sä Eroot,Nikke Ankara,2015-05-27,0.663,0.852,7,-5.173,1,0.122,0.0,0.317,0.807,170.048,222402,4,0.127
3PocQjgKV9KNY4IdC04FHJ,Päästä mut pois,Diandra,2013-01-01,0.636,0.771,9,-5.337,0,0.404,1.15e-06,0.0689,0.422,80.002,201867,4,0.215
2sQ8XbHuqohGcp6HMXnfqQ,Can You See Me?,Krista Siegfrids,2013-01-01,0.353,0.257,11,-11.396,1,0.24,1.34e-06,0.0852,0.1,184.085,233653,4,0.0424
1M3YlNZcSTvRzS7zrlw6B2,Prinsessoja & astronautteja,SANNI,2013-04-05,0.727,0.656,1,-6.951,0,0.028,0.00508,0.131,0.316,86.018,237493,4,0.0503
0VYCUWNFIYLIOQqu3bFzs0,Broken Ones,Jacquie,2014-05-13,0.445,0.721,11,-4.016,0,0.0598,0.0,0.129,0.212,147.902,229404,4,0.0471
17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,2005-12-06,0.621,0.672,4,-3.892,0,0.21,0.0,0.13,0.228,83.808,251267,4,0.276
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,2014-11-17,0.672,0.52,8,-7.747,1,0.859,0.0,0.115,0.37,120.001,226600,4,0.0353
2mrbEQOtsP73M2GWsfYzqW,Skyscraper,Demi Lovato,2011-01-01,0.582,0.605,7,-3.264,1,0.12,0.0,0.129,0.161,103.885,222440,4,0.0321
7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Sia,2004-01-01,0.552,0.643,0,-7.36,1,0.0364,0.74,0.105,0.212,120.012,272800,4,0.0327
0mvQHETM9iteQnMJVSE4UO,Viimeisen kerran,Diandra,2015-03-05,0.523,0.713,6,-4.312,0,0.436,0.0,0.106,0.35,158.047,208707,4,0.0876
5UzTtUZper0CphnqZYvsIu,Young And Beautiful,Lana Del Rey,2013-04-23,0.319,0.426,11,-8.929,0,0.245,8.23e-06,0.108,0.159,114.553,236053,4,0.0382
5lsHYb8VxfWC8sbh9shDNI,Sun särkyä anna mä en,Johanna Kurkela,2007-03-19,0.406,0.482,4,-7.986,1,0.118,0.000255,0.127,0.195,77.932,184506,4,0.0267
6bpK4LLYNuSkXnvi91Rtu4,Invisible,Skylar Grey,2011-01-01,0.641,0.891,3,-3.966,1,0.0089,2.87e-06,0.116,0.583,92.699,252680,4,0.0374
4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,2011-11-04,0.379,0.29,4,-8.485,1,0.952,0.00106,0.118,0.169,166.467,201080,4,0.051
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,2002-06-04,0.585,0.776,5,-5.898,1,0.0572,7.74e-06,0.3,0.427,77.987,244507,4,0.0459
0X1FYVkgy7Tfw79cY3C7lx,Turning Tables,Adele,2011-01-19,0.361,0.446,0,-6.044,0,0.95,1.32e-05,0.132,0.212,155.542,250000,4,0.0281
6ZixfeFT8V0Nle1rMZAekY,Next to Me,Otto Knows,2015-05-08,0.596,0.752,11,-4.904,1,0.785,0.000419,0.105,0.306,127.06,202169,4,0.07
6FLNeNUhazLGqiScpmcmP5,You,Galantis,2014-04-01,0.184,0.871,8,-3.245,0,0.00837,0.167,0.15,0.21,127.972,221286,4,0.0661
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Justin Bieber,2015-02-24,0.432,0.781,4,-4.038,0,0.041,4.21e-06,0.0789,0.197,139.432,250286,4,0.0567
2RpKh7kXSdO8NLrW9VQ46p,Take Ü There (feat. Kiesza),Kiesza,2015-02-24,0.542,0.879,6,-1.427,0,0.0523,0.0,0.171,0.118,159.888,210000,4,0.0921
4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,Parson James,2015-03-23,0.679,0.662,8,-6.069,0,0.155,0.0,0.152,0.438,99.879,222801,4,0.174
3iftD7fIFcjnh24O2NfvLI,Need You Right Now (feat. Mike Tompkins),Mike Tompkins,2014-10-13,0.66,0.586,11,-4.648,1,0.0623,0.0,0.515,0.653,139.99,211963,4,0.0356
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Ralph Tresvant,2015-02-17,0.805,0.858,0,-3.067,1,0.194,7.89e-06,0.256,0.523,97.033,321649,4,0.105
5LtNBCM2ve0SxP0dlRVvMu,I'm Gonna Show You Crazy,Bebe Rexha,2014-12-19,0.474,0.537,2,-6.77,1,0.0758,0.0,0.316,0.335,90.103,207775,4,0.0649
5tZeGPDLhJqxJES1RL5RTb,Samsara 2015,Emila,2014-08-31,0.52,0.641,11,-6.463,0,0.00429,0.000895,0.132,0.6,127.946,211885,4,0.0322
2sNvitW3TxiTeC9xT9f2ZZ,Firestone,Conrad Sewell,2015-06-24,0.486,0.652,11,-7.226,0,0.408,6.63e-05,0.077,0.391,113.055,273684,4,0.052
1HInCBFnnRFfr6NuK70Bap,Freedom,Jack McManus,2014-01-01,0.621,0.838,5,-5.28,1,0.0942,0.076,0.176,0.186,128.015,243974,4,0.0342
0B1wjAs2UKxKw80zTfjJXU,Born to Make You Happy,Britney Spears,2004-11-08,0.636,0.936,7,-4.01,1,0.118,0.00044,0.0645,0.686,84.135,243507,4,0.047
4yQmDtjax2Ye9wY8EPAO1x,Judas,Lady Gaga,2011-05-23,0.661,0.936,10,-3.832,0,0.000959,1.45e-05,0.36,0.558,130.998,249067,4,0.0744
44XBLYMVEt5vJcb5qXfQ7V,Alejandro,Lady Gaga,2009-01-01,0.626,0.799,11,-6.612,0,0.000358,0.00155,0.36,0.369,98.992,274213,4,0.046
0dIQM8VB2QkE2t9FNWBVFs,LoveGame,Lady Gaga,2009-01-01,0.894,0.678,6,-5.611,0,0.00568,2.15e-06,0.305,0.843,105.026,216333,4,0.0524
5JdhyMlCbplg7fRbD2dZDw,Starstruck,Flo Rida,2009-01-01,0.876,0.633,8,-5.938,0,0.0237,0.0,0.051,0.519,103.006,216627,4,0.14
1Qqn2zEWaurso48M5YYI4G,This Is How We Do,Katy Perry,2013-01-01,0.685,0.638,9,-6.075,0,0.0224,0.0,0.0833,0.81,96.028,204285,4,0.0473
3dcnygRsyW2U390tK79Ck5,Dark Horse,Juicy J,2013-01-01,0.644,0.581,6,-6.144,1,0.00408,0.0,0.145,0.342,131.907,215672,4,0.0513
55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,Katy Perry,2012-03-12,0.719,0.804,10,-4.581,1,0.0132,3.02e-06,0.139,0.605,119.999,227760,4,0.0355
1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,2012-03-12,0.678,0.918,5,-4.63,1,0.000417,0.0,0.0744,0.769,130.028,216160,4,0.0355
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,2012-03-12,0.514,0.683,5,-5.099,1,0.0749,2.64e-06,0.392,0.575,159.814,220947,4,0.0367
2VFMVOLcDNoknXL2ILhdpp,Dark Side,Kelly Clarkson,2011-10-24,0.559,0.86,7,-4.04,1,0.0991,0.0,0.292,0.292,118.969,224507,4,0.05
6DC2lFphCOFtzm9SDYIlBX,Smile,Avril Lavigne,2011-03-04,0.63,0.851,1,-3.845,0,0.00259,2.22e-06,0.0721,0.65,105.042,209453,4,0.0479
6z7fZRrQfOH3ZjWEkC4QhC,Hot,Avril Lavigne,2007-04-17,0.6,0.938,8,-3.806,1,0.0173,0.0,0.355,0.469,144.951,202973,4,0.0821
4SEZthmPtszZPaktPLRX6J,F**kin' Perfect,P!nk,2010-11-12,0.563,0.671,7,-4.788,1,0.0422,0.0,0.36,0.45,91.964,213413,4,0.0373
5Lm8wha7kmEuqyjJ237HNM,Cheers (Drink To That),Rihanna,2010-11-16,0.572,0.913,9,-3.626,1,0.018,0.0,0.293,0.724,79.986,261747,4,0.0425
0V1QctBNCIGMeJ7oKa4mb7,ROCKSTAR 101,Slash,2009-11-20,0.343,0.65,1,-4.624,1,0.0299,0.0,0.646,0.315,170.697,238893,5,0.0909
2e2XwMMNEdERsHLpOg7aEM,Russian Roulette,Rihanna,2009-11-20,0.48,0.486,6,-5.754,0,0.046,0.0,0.107,0.265,80.051,227533,4,0.0447
20BubhRYSjCIchDA4O9wNK,Best Thing I Never Had,Beyoncé,2011,0.545,0.649,6,-4.062,1,0.143,1.57e-05,0.0894,0.297,99.099,253747,4,0.0324
0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. Jay-Z),JAY-Z,2003-03-10,0.664,0.758,2,-6.583,0,0.00238,0.0,0.0598,0.701,99.259,235933,4,0.21
26aVIjuka4gVm6EHy0NJrj,Baby Don't Lie,Gwen Stefani,2014-10-20,0.688,0.555,10,-5.418,0,0.0114,0.315,0.102,0.27,99.973,202533,4,0.0323
4yumVfpFGiwuTMFgWUi6f3,Automatic,Nicki Minaj,2012-01-01,0.731,0.765,5,-4.337,1,0.102,0.0749,0.138,0.638,127.992,198067,4,0.0512
5kWw3W3exXghYGU9Jg64GH,Who Says,Selena Gomez & The Scene,2011-01-01,0.678,0.933,6,-2.937,0,0.0742,0.0,0.157,0.787,101.009,195613,4,0.053
1SSVaHiGFdSwoLEw3PK77G,Remember December,Demi Lovato,2010-01-01,0.467,0.845,1,-6.131,1,0.00122,0.0,0.112,0.651,179.949,191760,4,0.0785
4SktAKdkIAol1CMM6ypPlh,Who Owns My Heart,Miley Cyrus,2010-01-01,0.567,0.83,9,-4.903,0,0.0177,0.0,0.0863,0.41,135.877,214853,4,0.118
3Fsjt1h1p2o86pC2lQopJc,Better Than I Know Myself,Adam Lambert,2012-05-08,0.484,0.812,10,-4.743,1,0.0322,0.0,0.18,0.308,109.452,216173,5,0.138
1iCg2UMRHem15MWK1GqCdP,Love Me,Justin Bieber,2010-01-01,0.729,0.868,3,-3.319,1,0.00939,0.0,0.283,0.632,124.957,191573,4,0.0609
2cZrrQMjB63c0iIugYH9zS,Rain Over Me (feat. Marc Anthony),Marc Anthony,2011-06-17,0.61,0.906,0,-2.117,1,0.00416,0.0,0.758,0.294,127.916,231573,4,0.0648
2rJojRundKuKFgbvmCAYva,Me And My Broken Heart,Rixton,2014-01-01,0.545,0.775,5,-4.325,0,0.00636,0.0,0.192,0.516,174.086,193827,4,0.0349
27jdUE1EYDSXZqhjuNxLem,Magic,Coldplay,2014-03-03,0.738,0.482,6,-8.917,0,0.0266,0.621,0.106,0.352,93.457,285014,4,0.0402
0S4RKPbRDA72tvKwVdXQqe,The Way,Mac Miller,2013-01-01,0.645,0.878,5,-3.208,0,0.294,0.0,0.076,0.862,82.324,227027,4,0.113
0PRqWiyOFMHVee81mr1bp6,If We Ever Meet Again,Katy Perry,2010-08-24,0.645,0.606,8,-7.157,1,0.00796,0.0,0.0751,0.369,126.008,263178,4,0.0301
4xTIknzHtjrqRQ1hlL2T8W,Save The World - Extended Mix,Swedish House Mafia,2011-05-13,0.654,0.734,0,-6.216,1,0.00314,0.000249,0.0802,0.241,126.995,410897,4,0.112
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),Rihanna,2016-04-29,0.631,0.927,9,-2.787,0,0.199,0.119,0.148,0.465,123.962,222160,4,0.0332
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Adam Levine,2011-11-11,0.646,0.795,9,-3.293,1,0.0319,0.0,0.267,0.796,89.99,210960,4,0.0976
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,2012-01-01,0.747,0.716,11,-2.457,0,0.135,0.0,0.251,0.751,125.008,210627,4,0.075
6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,2012-11-30,0.711,0.7,1,-4.805,0,0.00498,0.000125,0.215,0.801,128.001,211920,4,0.046
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),Hayley Williams,2010-04-27,0.66,0.867,6,-4.285,0,0.11,0.0,0.0368,0.377,93.033,180480,4,0.116
7uolkTLavH97itenLjNmx9,Animals,Maroon 5,2014-08-29,0.459,0.741,4,-6.43,0,0.000189,0.0,0.481,0.344,189.879,231013,4,0.0495
2tftivjRsvKs0jFH9h3Ti8,Hangover,Flo Rida,2011-01-01,0.599,0.885,3,-3.232,1,0.00892,0.0,0.0699,0.576,128.048,244907,4,0.0463
2Oehrcv4Kov0SuIgWyQY9e,Demons,Imagine Dragons,2012-09-04,0.327,0.71,3,-2.928,1,0.202,9e-05,0.28,0.416,179.561,175200,4,0.0547
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,2009-08-18,0.706,0.751,9,-6.323,1,0.173,0.0,0.168,0.195,91.031,182307,4,0.0708
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Sia,2012-06-22,0.608,0.86,5,-5.324,0,0.0991,0.0,0.262,0.437,127.075,232947,4,0.0554
1XGmzt0PVuFgQYYnV2It7A,Payphone,Wiz Khalifa,2012-01-01,0.743,0.752,4,-4.813,1,0.0188,0.0,0.287,0.545,110.015,231173,4,0.0414
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,2014,0.729,0.675,8,-6.003,1,0.175,1.58e-06,0.55,0.779,119.968,245867,4,0.0312
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Nayer,2011-06-17,0.671,0.939,8,-3.206,1,0.191,0.0,0.298,0.53,129.024,252307,4,0.161
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,2014-10-31,0.596,0.856,4,-3.556,0,0.0211,0.0178,0.141,0.743,127.949,222533,4,0.0346
6nYoTBmGFNgfTyRC8x1Fvp,TiK ToK,Kesha,2010,0.755,0.832,2,-2.741,0,0.0746,1.27e-06,0.291,0.735,120.032,199693,4,0.116
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,2012-06-22,0.706,0.89,1,-4.444,0,0.0588,0.00286,0.306,0.684,128.011,248133,4,0.0688
6cpk00i5TxCqSeqNi2HuIe,One More Night,Maroon 5,2012-01-01,0.716,0.821,5,-3.435,0,0.0558,0.0,0.0844,0.618,92.997,219547,4,0.0314
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,2013-03-15,0.574,0.512,5,-6.664,0,0.234,0.0,0.0946,0.512,76.899,484147,4,0.0503
0BiGd2FNDQ0eh79ZHfp6tS,All I Wanna Do,Martin Jensen,2016-04-08,0.728,0.794,1,-3.992,1,0.148,0.0,0.0688,0.523,112.071,194360,4,0.0635
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,Selena Gomez,2015-10-09,0.757,0.884,10,-5.488,0,0.00795,5.87e-05,0.0973,0.398,120.012,217907,4,0.0404
0YSJCrlSWF3meRTNCu54WI,Make Me... (feat. G-Eazy) (feat. G-Eazy),G-Eazy,2016-07-15,0.697,0.7,7,-6.651,0,0.157,0.0,0.217,0.577,123.013,231266,4,0.0985
3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,2009-03-30,0.72,0.672,7,-6.852,1,0.009,0.0,0.232,0.705,124.986,204640,4,0.0551
1VMW5hTQQ0C0pt19cc6Vi7,Please Don't Leave Me,P!nk,2010-11-12,0.59,0.842,6,-4.491,1,0.0114,0.0,0.322,0.783,138.026,232400,4,0.0372
25ExfwA81qF88DbaUrVs4k,Misery,Maroon 5,2015-09-25,0.708,0.806,4,-4.819,0,0.000262,0.0,0.213,0.704,102.974,215213,4,0.0452
6OaYLWpreRh9EoLYwrS75P,Unconditionally,Katy Perry,2013-01-01,0.337,0.729,7,-4.809,1,0.0037,0.0,0.21,0.355,128.861,228879,4,0.0458
5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,Britney Spears,2011-03-28,0.696,0.546,5,-6.55,1,0.00379,3.8e-06,0.332,0.787,130.002,210267,4,0.0414
7Dyq1bhhjknLKEGg4k5NLr,Hold It Against Me,Britney Spears,2011-03-28,0.648,0.722,0,-4.813,0,0.0103,0.0,0.24,0.389,132.973,228827,4,0.0427
6T689Jvh5KrSXyaPtUWZtQ,Criminal,Britney Spears,2011-03-28,0.696,0.734,7,-5.294,1,0.0485,0.0,0.183,0.711,107.987,225080,4,0.0298
0awvRwer2ByXjyDSON60Q3,Radar,Britney Spears,2008-12-02,0.648,0.664,4,-6.617,0,0.25,1.18e-06,0.33,0.484,127.917,228413,4,0.164
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,2010-11-16,0.789,0.716,11,-4.241,0,0.129,1.07e-05,0.069,0.611,125.906,235493,4,0.0432
